CAR_ID,品牌系列,车型名称,厂商指导价(元),经销商报价,厂商,级别,能源类型,环保标准,上市时间,最大功率(kW),最大扭矩(N·m),变速箱,车身结构,发动机,长*宽*高(mm),官方0-100km/h加速(s),最高车速(km/h),WLTC综合油耗(L/100km),整车质保,整备质量(kg),最大满载质量(kg),官方0-50km/h加速(s),WLTC纯电续航里程(km),电池快充时间(小时),电池慢充时间(小时),电池快充电量范围(%),电池慢充电量范围(%),电动机(Ps),最低荷电状态油耗(L/100km)WLTC,电能当量燃料消耗量(L/100km),CLTC纯电续航里程(km),最低荷电状态油耗(L/100km),油电综合燃料消耗量(L/100km),NEDC综合油耗(L/100km),NEDC纯电续航里程(km),实测0-100km/h加速(s),实测100-0km/h制动(m),实测油耗(L/100km),实测续航里程(km),最低荷电状态油耗(L/100km)NEDC,实测快充时间(小时),实测最低荷电状态油耗(L/100km),实测平均电耗(kWh/100km),实测电池快充电量范围(%),准拖挂车总质量(kg),首任车主质保政策,最低荷电状态油耗(L/100km)CLTC,官方100-0km/h制动(m)
59645,红旗HQ9,红旗HQ9 2024款 2.0T 豪华版,43.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2024.04,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,9.2,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
59648,红旗HQ9,红旗HQ9 2024款 2.0T 旗舰版,53.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2024.04,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,9.2,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
67498,红旗HQ9,红旗HQ9 2024款 2.0T 公务版,34.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2025.04,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,9.2,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
72474,红旗HQ9,红旗HQ9 2023款 2.0T 智联旗悦版,35.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2022.09,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
67496,红旗HQ9,红旗HQ9 2023款 2.0T 智联旗韵版,37.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2022.09,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
67497,红旗HQ9,红旗HQ9 2023款 2.0T 智联旗享版,43.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2022.09,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
56745,红旗HQ9,红旗HQ9 2023款 2.0T 智联旗畅版,47.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2022.09,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
59646,红旗HQ9,红旗HQ9 2023款 2.0T 智联旗领版,53.88万,暂无报价,一汽红旗,中大型MPV,汽油+48V轻混系统,国VI,2022.09,185,380,8挡手自一体,5门7座MPV,2.0T 252马力 L4,5222*2005*1935,,200,8.8,(标配)四年或10万公里,2320,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015217,红旗国悦,2024款 3.0T 商务版 20座,46.80万,暂无报价,一汽红旗,轻客,汽油,国IV,2024.03,223,420,8挡手自一体,客车,,7295*2090 *2785,,130,,,4130,5900,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
1018221,红旗国悦,红旗国悦 2024款 3.0T 商务版 23座,47.10万,暂无报价,一汽红旗,轻客,汽油,国IV,2024.03,223,420,8挡手自一体,客车,,7295*2090 *2785,,130,,,4130,5900,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
1017569,红旗国悦,2024款 3.0T 豪华版 17座,49.80万,暂无报价,一汽红旗,轻客,汽油,国IV,2024.03,223,420,8挡手自一体,客车,,7295*2090 *2785,,130,,,4130,5900,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
1017568,红旗国悦,红旗国悦 2024款 3.0T 豪华版 19座,50.30万,暂无报价,一汽红旗,轻客,汽油,国IV,2024.03,223,420,8挡手自一体,客车,,7295*2090 *2785,,130,,,4130,5900,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
1018220,红旗国悦,2024款 3.0T 旗舰版 17座,59.80万,暂无报价,一汽红旗,轻客,汽油,国IV,2024.03,223,420,8挡手自一体,客车,,7295*2090 *2785,,130,,,4130,5900,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,
66441,红旗天工08,红旗天工08 2025款 605先锋版,21.59万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.04,253,450,,5门5座SUV,,4925*1950*1680,6.3,200,,(标配)四年或10万公里,2336,2786,,,0.33,,10-80,,344,,1.82,605,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
72443,红旗天工08,红旗天工08 2025款 565四驱先锋版,24.59万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.04,455,756,,5门5座SUV,,4925*1950*1680,3.9,200,,(标配)四年或10万公里,2461,2911,,,0.33,,10-80,,619,,1.96,565,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
71322,红旗天工08,红旗天工08 2025款 520 Max后驱版,23.98万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.01,253,450,,5门5座SUV,,4925*1950*1680,6.5,200,,(标配)四年或10万公里,2320,2770,,,0.42,,10-80,,344,,1.82,520,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
72444,红旗天工08,红旗天工08 2025款 605 Max后驱版,24.98万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.01,253,450,,5门5座SUV,,4925*1950*1680,6.3,200,,(标配)四年或10万公里,2336,2786,,,0.33,,10-80,,344,,1.82,605,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
66466,红旗天工08,红旗天工08 2025款 565 Ultra四驱版,27.98万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.01,455,756,,5门5座SUV,,4925*1950*1680,3.9,200,,(标配)四年或10万公里,2461,2911,,,0.33,,10-80,,619,,1.96,565,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
71321,红旗天工08,红旗天工08 2025款 730 Max后驱版,30.98万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.01,253,450,,5门5座SUV,,4925*1950*1680,6.3,200,,(标配)四年或10万公里,2350,2800,,,0.33,,10-80,,344,,1.82,730,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
71320,红旗天工08,红旗天工08 2025款 680 Ultra四驱版,33.98万,暂无报价,一汽红旗,中大型SUV,纯电动,,2025.01,455,756,,5门5座SUV,,4925*1950*1680,3.9,200,,(标配)四年或10万公里,2475,2970,,,0.33,,10-80,,619,,1.96,680,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67052,红旗E-HS9,红旗E-HS9 2025款 690km 旗悦版 七座,58.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.09,320,600,,5门7座SUV,,5209*2010*1731,6.5,200,,(标配)四年或10万公里,2644,3189,,,,,,,435,,2,,,,,690,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69768,红旗E-HS9,红旗E-HS9 2025款 690km 旗享版 六座,61.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.09,320,600,,5门6座SUV,,5209*2010*1731,6.5,200,,(标配)四年或10万公里,2654,3124,,,,,,,435,,2,,,,,690,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69770,红旗E-HS9,红旗E-HS9 2025款 660km 旗畅版 六座,68.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.09,405,750,,5门6座SUV,,5209*2010*1713,5,200,,(标配)四年或10万公里,2702,3247,,,,,,,551,,2.1,,,,,660,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67054,红旗E-HS9,红旗E-HS9 2025款 660km 旗领版 四座,77.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.09,405,750,,5门4座SUV,,5209*2010*1713,5,200,,(标配)四年或10万公里,2712,3162,,,,,,,551,,2.1,,,,,660,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69769,红旗E-HS9,红旗E-HS9 2024款 690km 旗悦版 七座,58.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.03,320,600,,5门7座SUV,,5209*2010*1731,6.5,200,,(标配)四年或10万公里,2644,3189,,,,,,,435,,2,,,,,690,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67055,红旗E-HS9,红旗E-HS9 2024款 690km 旗享版 六座,61.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.03,320,600,,5门6座SUV,,5209*2010*1731,6.5,200,,(标配)四年或10万公里,2654,3124,,,,,,,435,,2,,,,,690,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69767,红旗E-HS9,红旗E-HS9 2024款 660km 旗畅版 六座,68.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.03,405,750,,5门6座SUV,,5209*2010*1713,5,200,,(标配)四年或10万公里,2702,3247,,,,,,,551,,2.1,,,,,660,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67053,红旗E-HS9,红旗E-HS9 2024款 660km 旗领版 四座,77.98万,暂无报价,一汽红旗,大型SUV,纯电动,,2024.03,405,750,,5门4座SUV,,5209*2010*1713,5,200,,(标配)四年或10万公里,2712,3162,,,,,,,551,,2.1,,,,,660,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67489,红旗HQ9 PHEV,红旗HQ9 PHEV 2024款 2.0T 四驱商务版,35.88万,暂无报价,一汽红旗,中大型MPV,插电式混合动力,国VI,2024.04,300,820,1挡DHT,5门7座MPV,2.0T 163马力 L4,5222*2005*1935,7.7,180,2.2,,2605,3170,,73,0.42,,20-80,,286,7.5,2,,,,,,,,,,,,,,,,,,
64594,红旗HQ9 PHEV,红旗HQ9 PHEV 2024款 2.0T 四驱豪华版,43.88万,暂无报价,一汽红旗,中大型MPV,插电式混合动力,国VI,2024.04,300,820,1挡DHT,5门7座MPV,2.0T 163马力 L4,5222*2005*1935,7.7,180,2.2,,2605,3170,,73,0.42,,20-80,,286,7.5,2,,,,,,,,,,,,,,,,,,
67490,红旗HQ9 PHEV,红旗HQ9 PHEV 2024款 2.0T 四驱旗舰版,53.88万,暂无报价,一汽红旗,中大型MPV,插电式混合动力,国VI,2024.04,300,820,1挡DHT,5门7座MPV,2.0T 163马力 L4,5222*2005*1935,7.7,180,2.2,,2605,3170,,73,0.42,,20-80,,286,7.5,2,,,,,,,,,,,,,,,,,,
67297,红旗EH7,红旗EH7 2024款 600 Pro,22.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.03,253,450,,4门5座三厢车,,4980*1915*1490,7.8,190,,(标配)四年或10万公里,2233,2683,,,0.42,11,10-80,,344,,1.57,600,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69710,红旗EH7,红旗EH7 2024款 690 Pro,23.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.03,253,450,,4门5座三厢车,,4980*1915*1490,6.2,190,,(标配)四年或10万公里,2240,2690,,,0.33,13,10-80,,344,,1.57,690,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69709,红旗EH7,红旗EH7 2024款 640 Pro+ 四驱版,25.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.03,455,756,,4门5座三厢车,,4980*1915*1490,4.2,190,,(标配)四年或10万公里,2360,2810,,,0.33,13,10-80,,619,,1.70,640,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
66954,红旗EH7,红旗EH7 2024款 820 Pro,26.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.03,253,450,,4门5座三厢车,,4980*1915*1490,5.8,190,,(标配)四年或10万公里,2254,2704,,,0.33,17,10-80,,344,,1.58,820,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
67298,红旗EH7,红旗EH7 2024款 760 Pro+ 四驱版,30.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.03,455,756,,4门5座三厢车,,4980*1915*1490,3.5,190,,(标配)四年或10万公里,2374,2824,,,0.33,17,10-80,,619,,1.71,760,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
65254,红旗EH7,红旗EH7 2024款 600 Pro荣耀版,22.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.08,253,450,,4门5座三厢车,,4980*1915*1490,7.8,190,,(标配)四年或10万公里,2233,2683,,,0.42,11,10-80,,344,,1.57,600,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69713,红旗EH7,红旗EH7 2024款 690 Pro荣耀版,23.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.08,253,450,,4门5座三厢车,,4980*1915*1490,6.2,190,,(标配)四年或10万公里,2240,2690,,,0.33,13,10-80,,344,,1.57,690,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
65253,红旗EH7,红旗EH7 2024款 640 Pro+ 四驱荣耀版,25.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.08,455,756,,4门5座三厢车,,4980*1915*1490,4.2,190,,(标配)四年或10万公里,2360,2810,,,0.33,13,10-80,,619,,1.70,640,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69711,红旗EH7,红旗EH7 2024款 820 Pro荣耀版,26.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.08,253,450,,4门5座三厢车,,4980*1915*1490,5.8,190,,(标配)四年或10万公里,2254,2704,,,0.33,17,10-80,,344,,1.58,820,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
69712,红旗EH7,红旗EH7 2024款 760 Pro+ 四驱荣耀版,30.98万,暂无报价,一汽红旗,中大型车,纯电动,,2024.08,455,756,,4门5座三厢车,,4980*1915*1490,3.5,190,,(标配)四年或10万公里,2374,2824,,,0.33,17,10-80,,619,,1.71,760,,,,,,,,,,,,,,,(标配)终身质保/非营运（责任免除条款以官方为准）,,
1020495,红旗国悦新能源,红旗国悦新能源 2025款 REEV版 17座,70.68万,暂无报价,一汽红旗,轻客,增程式,国VI,2025.03,180,410,电动车单速变速箱,客车,增程器 231马力,7295*2090*2785,,130,,,,,,,,,,,245,,,,,,15,82,,,,,,,,,,,,,
1020496,红旗国悦新能源,红旗国悦新能源 2025款 REEV版 19座,71.18万,暂无报价,一汽红旗,轻客,增程式,国VI,2025.03,180,410,电动车单速变速箱,客车,增程器 231马力,7295*2090*2785,,130,,,,,,,,,,,245,,,,,,15,82,,,,,,,,,,,,,
66312,凯美瑞,凯美瑞 2025款 双擎 2.0HG 光辉版,20.28万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.12,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4915*1840*1450,,180,4.2,(标配)三年或10万公里,1595,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
67022,凯美瑞,凯美瑞 2025款 双擎 2.0HXS 光辉版,21.18万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.12,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4950*1850*1450,,180,4.5,(标配)三年或10万公里,1610,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
71194,凯美瑞,凯美瑞 2025款 双擎 2.5HG 尊贵智驾版,21.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2025.04,169,,E-CVT无级变速,4门5座三厢车,2.5L 185马力 L4,4915*1840*1450,,180,4.55,(标配)三年或10万公里,1615,2100,,,,,,,136,,,,,,,,,,,,,,,,,,,,
66314,凯美瑞,凯美瑞 2025款 双擎 2.5HXS 运动Plus智驾版,22.68万,暂无报价,广汽丰田,中型车,油电混合,国VI,2025.04,169,,E-CVT无级变速,4门5座三厢车,2.5L 185马力 L4,4950*1850*1450,,180,4.55,(标配)三年或10万公里,1625,2100,,,,,,,136,,,,,,,,,,,,,,,,,,,,
67023,凯美瑞,凯美瑞 2024款 双擎 2.0HE 精英版,17.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.03,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4915*1840*1450,,180,4.2,(标配)三年或10万公里,1585,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
71005,凯美瑞,凯美瑞 2024款 双擎 2.0HGVP 豪华版,18.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.03,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4915*1840*1450,,180,4.2,(标配)三年或10万公里,1590,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
66313,凯美瑞,凯美瑞 2024款  双擎 2.0HG 尊贵版,19.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.03,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4915*1840*1450,,180,4.2,(标配)三年或10万公里,1595,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
66310,凯美瑞,凯美瑞 2024款 双擎 2.0HS 运动版,20.48万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.03,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4915*1840*1450,,180,4.5,(标配)三年或10万公里,1610,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
65877,凯美瑞,凯美瑞 2024款 双擎 2.0HXS 运动Plus版,20.68万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.03,145,,E-CVT无级变速,4门5座三厢车,2.0L 152马力 L4,4950*1850*1450,,180,4.5,(标配)三年或10万公里,1610,2070,,,,,,,113,,,,,,,,,,,,,,,,,,,,
66311,凯美瑞,凯美瑞 2024款 2.0E 精英版,17.18万,暂无报价,广汽丰田,中型车,汽油,国VI,2024.03,127,206,CVT无级变速,4门5座三厢车,2.0L 173马力 L4,4915*1840*1450,,205,5.81,(标配)三年或10万公里,1550,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
65749,凯美瑞,凯美瑞 2024款 2.0GVP 豪华版,18.18万,暂无报价,广汽丰田,中型车,汽油,国VI,2024.03,127,206,CVT无级变速,4门5座三厢车,2.0L 173马力 L4,4915*1840*1450,,205,5.81,(标配)三年或10万公里,1555,2030,,,,,,,,,,,,,,,10.88,40.69,7.5,,,,,,,,,,
65878,凯美瑞,凯美瑞 2024款 2.0G 尊贵版,19.18万,暂无报价,广汽丰田,中型车,汽油,国VI,2024.03,127,206,CVT无级变速,4门5座三厢车,2.0L 173马力 L4,4915*1840*1450,,205,5.81,(标配)三年或10万公里,1555,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
72518,凯美瑞,凯美瑞 2024款 2.0S 运动版,19.68万,暂无报价,广汽丰田,中型车,汽油,国VI,2024.03,127,206,CVT无级变速,4门5座三厢车,2.0L 173马力 L4,4915*1840*1450,,205,6.06,(标配)三年或10万公里,1570,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
65938,凯美瑞,凯美瑞 2024款 双擎 2.5HG 尊贵版,21.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.06,169,,E-CVT无级变速,4门5座三厢车,2.5L 185马力 L4,4915*1840*1450,,180,4.55,(标配)三年或10万公里,1615,2100,,,,,,,136,,,,,,,,7.77,37.82,5.4,,,,,,,,,,
66647,凯美瑞,凯美瑞 2024款 双擎 2.5HXS 运动Plus版,22.68万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.06,169,,E-CVT无级变速,4门5座三厢车,2.5L 185马力 L4,4950*1850*1450,,180,4.55,(标配)三年或10万公里,1625,2100,,,,,,,136,,,,,,,,,,,,,,,,,,,,
72519,凯美瑞,凯美瑞 2024款 双擎 2.5HQ 旗舰版,25.98万,暂无报价,广汽丰田,中型车,油电混合,国VI,2024.06,169,,E-CVT无级变速,4门5座三厢车,2.5L 185马力 L4,4915*1840*1450,,180,4.55,(标配)三年或10万公里,1660,2100,,,,,,,136,,,,,,,,,,,,,,,,,,,,
67254,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 舒适版,29.98万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,5.77,(标配)三年或10万公里,2090,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
67252,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 豪华版,32.48万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,5.77,(标配)三年或10万公里,2140,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
66455,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 豪华福祉版,36.48万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,5.77,(标配)三年或10万公里,2140,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
67256,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 四驱豪华版,33.58万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,6.13,(标配)三年或10万公里,2155,2800,,,,,,,237,,,,,,,,,,,,,,,,,,,,
67257,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 尊贵版,34.98万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,5.66,(标配)三年或10万公里,2140,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
67251,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 四驱尊贵版,35.98万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,6.13,(标配)三年或10万公里,2155,2800,,,,,,,237,,,,,,,,,,,,,,,,,,,,
67253,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 臻享尊贵版,35.98万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1765,,180,5.66,(标配)三年或10万公里,2140,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
67930,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 至尊版,38.68万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1785,,180,5.66,(标配)三年或10万公里,2165,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
67255,赛那SIENNA,赛那SIENNA 2024款 2.5L混动 铂金版,41.08万,暂无报价,广汽丰田,中大型MPV,油电混合,国VI,2024.04,181,,E-CVT无级变速,5门7座MPV,2.5L 189马力 L4,5165*1995*1785,,180,5.66,(标配)三年或10万公里,2165,2800,,,,,,,182,,,,,,,,,,,,,,,,,,,,
68219,汉兰达,汉兰达 2024款 2.5L智能电混双擎两驱精英版 5座,24.98万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门5座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.82,(标配)三年或10万公里,1930,2500,,,,,,,182,,,,,,,,,,,,,,,,,,,,
68216,汉兰达,汉兰达 2024款 2.5L智能电混双擎两驱精英版 7座,25.78万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.82,(标配)三年或10万公里,1965,2620,,,,,,,182,,,,,,,,,,,,,,,,,,,,
68555,汉兰达,汉兰达 2024款 2.5L智能电混双擎两驱豪华版 7座,28.88万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.82,(标配)三年或10万公里,2010,2620,,,,,,,182,,,,,,,,,,,,,,,,,,,,
68218,汉兰达,汉兰达 2024款 2.5L智能电混双擎两驱尊贵版 7座,29.88万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.82,(标配)三年或10万公里,2015,2620,,,,,,,182,,,,,,,,,,,,,,,,,,,,
68217,汉兰达,汉兰达 2024款 2.5L智能电混双擎四驱精英版 7座,26.88万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.97,(标配)三年或10万公里,2035,2700,,,,,,,237,,,,,,,,,,,,,,,,,,,,
68554,汉兰达,汉兰达 2024款 2.5L智能电混双擎四驱豪华版 7座,29.98万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.97,(标配)三年或10万公里,2070,2700,,,,,,,237,,,,,,,,,,,,,,,,,,,,
68556,汉兰达,汉兰达 2024款 2.5L智能电混双擎四驱尊贵版 7座,30.98万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.97,(标配)三年或10万公里,2080,2700,,,,,,,237,,,,,,,,,,,,,,,,,,,,
68215,汉兰达,汉兰达 2024款 2.5L智能电混双擎四驱至尊版 7座,32.58万,暂无报价,广汽丰田,中型SUV,油电混合,国VI,2024.05,181,,E-CVT无级变速,5门7座SUV,2.5L 189马力 L4,4965*1930*1750,,180,5.97,(标配)三年或10万公里,2105,2700,,,,,,,237,,,,,,,,,,,,,,,,,,,,
68553,汉兰达,汉兰达 2024款 380T 四驱豪华版 7座,28.48万,暂无报价,广汽丰田,中型SUV,汽油,国VI,2024.05,182,380,8挡手自一体,5门7座SUV,2.0T 248马力 L4,4965*1930*1750,,180,8.74,(标配)三年或10万公里,2035,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,
68220,汉兰达,汉兰达 2024款 380T 四驱尊贵版 7座,29.58万,暂无报价,广汽丰田,中型SUV,汽油,国VI,2024.05,182,380,8挡手自一体,5门7座SUV,2.0T 248马力 L4,4965*1930*1750,,180,8.74,(标配)三年或10万公里,2040,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,
68221,汉兰达,汉兰达 2024款 380T 四驱至尊型 7座,31.18万,暂无报价,广汽丰田,中型SUV,汽油,国VI,2024.05,182,380,8挡手自一体,5门7座SUV,2.0T 248马力 L4,4965*1930*1750,,180,8.74,(标配)三年或10万公里,2060,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,
