CAR_ID,品牌系列,天窗类型,前/后电动车窗,车窗一键升降功能,车窗防夹手功能,侧窗多层隔音玻璃,后风挡遮阳帘,后排侧窗遮阳帘,车内化妆镜,后雨刷,感应雨刷功能,后排侧隐私玻璃,可加热喷水嘴,星空天窗,光感天幕
63175,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
67629,卡罗拉,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
67631,卡罗拉,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
67630,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63174,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
60976,卡罗拉,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63176,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68962,卡罗拉,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68963,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63172,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63171,卡罗拉,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68951,锋兰达,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68930,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68932,锋兰达,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68931,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68952,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68953,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
71236,锋兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68950,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68933,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
71250,锋兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68929,锋兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
67133,格瑞维亚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67129,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67130,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67131,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67132,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
66456,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67134,格瑞维亚,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68314,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68317,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
67586,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68316,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68315,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68318,皇冠陆放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63241,卡罗拉锐放,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63020,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
64034,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68733,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
67632,卡罗拉锐放,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
64079,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
67628,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
63019,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
61460,卡罗拉锐放,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62996,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68732,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68734,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68728,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62733,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68729,卡罗拉锐放,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62927,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
64033,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68723,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
62731,卡罗拉锐放,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
64032,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
64078,卡罗拉锐放,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",(标配),,,,,
68544,威兰达,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68541,威兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68542,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68539,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68506,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68538,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68546,威兰达,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68540,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68507,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68545,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
68543,威兰达,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,,,,
71586,铂智3X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
71588,铂智3X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71013,铂智3X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68066,铂智3X,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71589,铂智3X,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71012,铂智3X,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71587,铂智3X,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
67982,皇冠(进口),(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,(标配),(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
67981,皇冠(进口),(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,(标配),(标配)手动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
63539,埃尔法,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71307,埃尔法,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71306,埃尔法,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
63540,埃尔法,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
66667,雷凌,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68949,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62134,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68947,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62136,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
60635,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
68948,雷凌,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
60634,雷凌,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
67326,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
67325,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62133,雷凌,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62135,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62132,雷凌,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63227,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68447,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68441,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63230,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68442,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63231,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68446,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63228,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68443,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
68444,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63225,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63229,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63226,凌放HARRIER,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
63232,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),,(标配),,,
61459,凌放HARRIER,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
61121,皇冠SportCross,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
60295,皇冠SportCross,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
66470,丰田bZ3,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,(标配)雨量感应式,,,,
66581,丰田bZ3,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,(标配)雨量感应式,,,,
66582,丰田bZ3,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,(标配)雨量感应式,,,,
62004,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62008,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68795,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68793,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68792,威飒,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62005,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68797,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68618,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
61995,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68799,威飒,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
61996,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62007,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68794,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62009,威飒,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68798,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68612,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68796,威飒,(标配)不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62006,威飒,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71299,威尔法,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71298,威尔法,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
63535,威尔法,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
63534,威尔法,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
54680,丰田86,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)速度感应式,,,,
60398,丰田86,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)速度感应式,,,,
58313,丰田86,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)速度感应式,,,,
65874,铂智4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70807,铂智4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70805,铂智4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
65872,铂智4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70808,铂智4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70806,铂智4X,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
65875,铂智4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
65873,铂智4X,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
64037,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
61892,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63250,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,(标配)雨量感应式,,,,
63249,亚洲狮,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
64036,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63251,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63248,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63244,亚洲狮,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,(标配)雨量感应式,,,,
63836,凌尚,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
69027,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62159,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
61105,凌尚,,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
62158,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
63835,凌尚,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾位,(标配)副驾驶",,,,,,
