CAR_ID,品牌系列,发动机型号,排量_mL,排量_L,进气形式,发动机布局,气缸排列形式,气缸数_个,每缸气门数_个,配气机构,最大马力_Ps,最大功率_kW,最大功率转速_rpm,最大扭矩_N_m,最大扭矩转速_rpm,最大净功率_kW,能源类型,燃油标号,供油方式,缸盖材料,缸体材料,环保标准,最低燃油标号,压缩比,缸径_mm,行程_mm,发动机特有技术
67632,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13.0,80.5,97.6,无
64079,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13.0,80.5,97.6,无
67628,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13.0,80.5,97.6,无
63019,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13.0,80.5,97.6,无
61460,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
62996,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
68732,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
68734,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
68728,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
62733,卡罗拉锐放,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14.0,80.5,97.6,无
68729,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62927,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
64033,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68723,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62731,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
64032,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
64078,卡罗拉锐放,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68544,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68541,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68542,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68539,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68506,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68538,威兰达,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68546,威兰达,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68540,威兰达,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68507,威兰达,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68545,威兰达,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68543,威兰达,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
67982,皇冠(进口),A25B-FXS,2487,2.5,自然吸气,纵置,L,4,4,DOHC,185,136,6000,225,4100-5400,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,无
67981,皇冠(进口),A25B-FXS,2487,2.5,自然吸气,纵置,L,4,4,DOHC,185,136,6000,225,4100-5400,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,无
63539,埃尔法,A25B,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,240,4300-4500,140,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iE/VVT-i
71307,埃尔法,A25B,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,240,4300-4500,140,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iE/VVT-i
71306,埃尔法,A25B,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,240,4300-4500,140,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iE/VVT-i
63540,埃尔法,A25B,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,240,4300-4500,140,油电混合,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iE/VVT-i
66667,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
68949,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
62134,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
68947,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
62136,雷凌,9NR,1197,1.2,涡轮增压,横置,L,4,4,DOHC,116,85,5200-5600,185,1500-4000,85,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,71.5,74.5,VVT-iW
60635,雷凌,9NR,1197,1.2,涡轮增压,横置,L,4,4,DOHC,116,85,5200-5600,185,1500-4000,85,汽油,92号,直喷,铝合金,铝合金,国VI,无,10,71.5,74.5,VVT-iW
68948,雷凌,M15C,1490,1.5,自然吸气,横置,L,3,4,DOHC,121,89,6500-6600,148,4600-5000,89,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iW
60634,雷凌,M15C,1490,1.5,自然吸气,横置,L,3,4,DOHC,121,89,6500-6600,148,4600-5000,89,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iW
67326,雷凌,M15C,1490,1.5,自然吸气,横置,L,3,4,DOHC,121,89,6500-6600,148,4600-5000,89,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iW
67325,雷凌,M15C,1490,1.5,自然吸气,横置,L,3,4,DOHC,121,89,6500-6600,148,4600-5000,89,汽油,92号,直喷,铝合金,铝合金,国VI,无,无,无,无,VVT-iW
62133,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
62135,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
62132,雷凌,8ZR,1798,1.8,自然吸气,横置,L,4,4,DOHC,98,72,5200,142,3600,72,油电混合,92号,多点电喷,铝合金,铝合金,国VI,无,13,80.5,88.3,VVT-i
63227,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
68447,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
68441,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
63230,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
68442,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
63231,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
68446,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,209,4400-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
63228,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,209,4400-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
68443,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,209,4400-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
68444,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,209,4400-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
63225,凌放HARRIER,M20D,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,209,4400-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,无
63229,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
63226,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
63232,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
61459,凌放HARRIER,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,87.5,103.4,无
61121,皇冠SportCross,A25B,2487,2.5,自然吸气,横置,L,4,4,DOHC,185,136,6000,221,3600-5200,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,无
60295,皇冠SportCross,T24A,2393,2.4,涡轮增压,横置,L,4,4,DOHC,269,198,5800,460,2000-3000,无,油电混合,95号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,无
62004,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62008,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68795,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68793,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68792,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62005,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68797,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68618,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
61995,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68799,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
61996,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6000,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62007,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6000,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68794,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6000,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62009,威飒,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6000,206,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
68798,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68612,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
68796,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
62006,威飒,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,178,131,5700,221,3600-5200,131,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,无
71299,威尔法,A25B-FXS,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,236,4300-4500,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,VVT-iE
71298,威尔法,A25B-FXS,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,236,4300-4500,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,VVT-iE
63535,威尔法,A25B-FXS,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,236,4300-4500,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,VVT-iE
63534,威尔法,A25B-FXS,2487,2.5,自然吸气,横置,L,4,4,DOHC,190,140,6000,236,4300-4500,无,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,无,无,VVT-iE
54680,丰田86,FA24D,2387,2.4,自然吸气,纵置,H,4,4,DOHC,234,172,7000,250,3700,无,汽油,95号,混合喷射,铝合金,铝合金,国VI,无,12.6,94,86,D-4S
60398,丰田86,FA24D,2387,2.4,自然吸气,纵置,H,4,4,DOHC,234,172,7000,250,3700,无,汽油,95号,混合喷射,铝合金,铝合金,国VI,无,12.6,94,86,D-4S
58313,丰田86,FA24D,2387,2.4,自然吸气,纵置,H,4,4,DOHC,234,172,7000,250,3700,无,汽油,95号,混合喷射,铝合金,铝合金,国VI,无,12.6,94,86,D-4S
64037,亚洲狮,无,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
61892,亚洲狮,无,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
63250,亚洲狮,无,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
63249,亚洲狮,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
64036,亚洲狮,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
63251,亚洲狮,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
63248,亚洲狮,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
63244,亚洲狮,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
63836,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
69027,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
62159,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
61105,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
62158,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
63835,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
69032,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
69030,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
69031,凌尚,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,152,112,6000,188,4400-5200,112,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
62160,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
69028,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
69029,凌尚,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,无,无,VVT-iE
61998,丰田C-HR,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
61997,丰田C-HR,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62002,丰田C-HR,M20C,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,13,80.5,97.6,无
62000,丰田C-HR,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
61999,丰田C-HR,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
62003,丰田C-HR,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
62001,丰田C-HR,M20F,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,14,无,无,VVT-iE
59174,SUPRA,B48B20B,1998,2.0,涡轮增压,纵置,L,4,4,DOHC,197,145,4500-6500,320,1450-4200,145,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
59175,SUPRA,B58B30C,2998,3.0,涡轮增压,纵置,L,6,4,DOHC,340,250,5000-6500,500,1600-4500,250,汽油,95号,直喷,铝合金,铝合金,国VI,无,无,无,无,无
69868,RAV4荣放双擎E+,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,180,132,6000,224,3600-3700,132,插电式混合动力,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,VVT-iE、VVT-i
69870,RAV4荣放双擎E+,A25F,2487,2.5,自然吸气,横置,L,4,4,DOHC,180,132,6000,224,3600-3700,132,插电式混合动力,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,VVT-iE、VVT-i
63240,奕泽IZOA,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63233,奕泽IZOA,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
62891,奕泽IZOA,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63238,奕泽IZOA,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63234,奕泽IZOA,M20E,1987,2.0,自然吸气,横置,L,4,4,DOHC,171,126,6600,205,4600-5000,126,汽油,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63235,奕泽IZOA,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63237,奕泽IZOA,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63236,奕泽IZOA,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
63239,奕泽IZOA,M20G,1987,2.0,自然吸气,横置,L,4,4,DOHC,146,107,6000,188,4400-5200,107,油电混合,92号,混合喷射,铝合金,铝合金,国VI,无,无,80.5,97.6,VVT-iE
1009302,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009303,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009297,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009301,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009298,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009300,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
1009299,柯斯达,9GR,3956,4.0,自然吸气,无,V,6,未知,未知,205,151,4200,344,4200,无,汽油,92号,多点电喷,未知,未知,国IV,无,无,94,95,无
68623,威兰达新能源,A25D,2487,2.5,自然吸气,横置,L,4,4,DOHC,180,132,6000,224,3600-3700,132,插电式混合动力,92号,混合喷射,铝合金,铝合金,国VI,无,14,87.5,103.4,VVT-iE、VVT-i
