CAR_ID,品牌系列,长度_mm,宽度_mm,高度_mm,轴距_mm,前轮距_mm,后轮距_mm,接近角__,离去角__,车身结构,车门开启方式,车门数_个,座位数_个,油箱容积_L,后备厢容积_L,风阻系数_Cd,最小离地间隙_mm,最大涉水深度_mm,最小转弯半径_m,满载最小离地间隙_mm,纵向通过角__,最大爬坡度__,最大载重质量_kg,后排车门开启方式,前备厢容积_L,最大爬坡角度__,空载最小离地间隙_mm,氢瓶容积_L
63961,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)6,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62742,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)7,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63960,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)6,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63963,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)7,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69697,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)6,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69698,红旗HS7,4995,1960,1760,2920,1698,1688,21,18,SUV,平开门,(标配)5,(标配)7,69,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67736,红旗国雅,5353,1998,1511,3260,1719,1727,15,16,三厢车,平开门,(标配)4,(标配)5,75,380,无,无,无,无,无,无,无,无,无,无,无,无,无
67737,红旗国雅,5353,1998,1511,3260,1742,1719,15,16,三厢车,平开门,(标配)4,(标配)4,75,380,无,无,无,无,无,无,无,无,无,无,无,无,无
69707,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
72395,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
69706,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
69072,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
66660,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)6,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
72394,红旗HS7 PHEV,4995,1960,1760,2920,1698,1688,20,22,SUV,平开门,(标配)5,(标配)7,57,210-1847,0.327,160,无,无,无,无,无,无,无,无,无,无,无
67710,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,无,433,无,无,无,5.85,无,无,无,无,无,无,无,无,无
67711,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,无,433,无,无,无,5.85,无,无,无,无,无,无,无,无,无
56058,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,无,433,无,无,无,5.88,无,无,无,无,无,无,无,无,无
67051,红旗E-QM5,5040,1910,1569,2990,1630,1630,14,18,三厢车,平开门,(标配)4,(标配)5,无,433,无,无,无,5.85,无,无,无,无,无,无,无,无,无
67709,红旗E-QM5,5040,1910,1569,2990,1650,1650,14,18,三厢车,平开门,(标配)4,(标配)5,无,433,无,无,无,5.88,无,无,无,无,无,无,无,无,无
60001,红旗国礼,5980,2090,1710,3730,1785,1797,16,14,三厢车,平开门,(标配)4,(标配)4,112,280,无,155,无,无,无,无,30,无,无,无,无,无,无
67738,红旗HS3 PHEV,4655,1900,1668,2770,1629,1634,20,24,SUV,平开门,(标配)5,(标配)5,55,428-1476,无,无,无,无,无,无,无,无,无,无,无,无,无
56719,红旗国耀,5695,2095,1985,3309,1760,1746,24,21,SUV,平开门,(标配)5,(标配)6,120,无,无,无,无,无,246,无,无,无,无,无,无,无,无
56746,红旗国耀,5695,2095,1985,3309,1760,1746,24,21,SUV,平开门,(标配)5,(标配)4,120,无,无,无,无,无,246,无,无,无,无,无,无,无,无
59647,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,无,无,无,无,无,无,无,无,无,无,无,无,无
59645,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,无,无,无,无,无,无,无,无,无,无,无,无,无
59648,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,无,无,无,无,无,无,无,无,无,无,无,无,无
67498,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,69,620,无,无,无,无,无,无,无,无,无,无,无,无,无
72474,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67496,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67497,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56745,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59646,红旗HQ9,5222,2005,1935,3200,1730,1730,15,17,MPV,平开门+侧滑门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1015217,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)20,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1018221,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)23,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1017569,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)17,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1017568,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)19,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1018220,红旗国悦,7295,2090,2785,3990,1792,1584,16,13,客车,平开门+侧滑门,(标配)3,(标配)17,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66441,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
72443,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
71322,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
72444,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
66466,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
71321,红旗天工08,4925,1950,1680,3000,1672,1673,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
71320,红旗天工08,4925,1950,1680,3000,1667,1658,18,25,SUV,平开门,(标配)5,(标配)5,无,643-2050,无,无,无,无,150,无,无,无,无,62,无,178,无
67052,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)7,无,无,无,无,无,无,150,无,无,无,无,无,无,无,无
69768,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)6,无,无,无,无,无,无,150,无,无,无,无,无,无,无,无
69770,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)6,无,无,无,无,无,无,175,无,无,无,无,无,无,无,无
67054,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)4,无,无,无,无,无,无,175,无,无,无,无,无,无,无,无
69769,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)7,无,无,无,无,无,无,150,无,无,无,无,无,无,无,无
67055,红旗E-HS9,5209,2010,1731,3110,1708,1709,22.5,22.4,SUV,平开门,(标配)5,(标配)6,无,无,无,无,无,无,150,无,无,无,无,无,无,无,无
69767,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)6,无,无,无,无,无,无,175,无,无,无,无,无,无,无,无
67053,红旗E-HS9,5209,2010,1713,3110,1708,1709,21.3,21.4,SUV,平开门,(标配)5,(标配)4,无,无,无,无,无,无,175,无,无,无,无,无,无,无,无
67489,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,无,无,无,无,无,无,无,无,无,无,无,无,无
64594,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,无,无,无,无,无,无,无,无,无,无,无,无,无
67490,红旗HQ9 PHEV,5222,2005,1935,3200,1730,1730,13,13,MPV,平开门+侧滑门,(标配)5,(标配)7,57,620,无,无,无,无,无,无,无,无,无,无,无,无,无
67297,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
69710,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
69709,红旗EH7,4980,1915,1490,3000,1651,1661,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
66954,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
67298,红旗EH7,4980,1915,1490,3000,1651,1647,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
65254,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
69713,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
65253,红旗EH7,4980,1915,1490,3000,1651,1661,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
69711,红旗EH7,4980,1915,1490,3000,1645,1655,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
69712,红旗EH7,4980,1915,1490,3000,1651,1647,14,16,三厢车,平开门,(标配)4,(标配)5,无,400,无,无,无,无,120,无,无,无,无,无,无,无,无
1020495,红旗国悦新能源,7295,2090,2785,3990,1792,1584,无,无,客车,平开门+侧滑门,(标配)3,(标配)17,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1020496,红旗国悦新能源,7295,2090,2785,3990,1792,1584,无,无,客车,平开门+侧滑门,(标配)3,(标配)19,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66312,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67022,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
71194,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66314,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67023,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
71005,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66313,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66310,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
65877,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66311,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
65749,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
65878,凯美瑞,4915,1840,1450,2825,1590,1600,13,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
72518,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
65938,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66647,凯美瑞,4950,1850,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
72519,凯美瑞,4915,1840,1450,2825,1580,1590,13,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67254,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67252,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
66455,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-1545,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67256,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67257,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67251,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67253,赛那SIENNA,5165,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67930,赛那SIENNA,5165,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67255,赛那SIENNA,5165,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68219,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68216,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68555,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68218,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68217,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68554,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68556,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68215,汉兰达,4965,1930,1750,2850,1655,1660,18,22,SUV,平开门,(标配)5,(标配)7,65,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68553,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68220,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68221,汉兰达,4965,1930,1750,2850,1655,1660,18,23,SUV,平开门,(标配)5,(标配)7,68,无,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68453,RAV4荣放,4600,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
68451,RAV4荣放,4600,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
68450,RAV4荣放,4625,1855,1680,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
68454,RAV4荣放,4610,1865,1680,2690,1605,1620,17,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
68449,RAV4荣放,4610,1865,1680,2690,1595,1610,17,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.7,无,无,无,无,无,无,无,无,无
68456,RAV4荣放,4600,1855,1685,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
68457,RAV4荣放,4600,1855,1685,2690,1605,1620,18,20,SUV,平开门,(标配)5,(标配)5,55,542-580,无,无,无,5.5,无,无,无,无,无,无,无,无,无
71930,普拉多,4915,1940,1925,2850,1644,1648,30,21,SUV,平开门,(标配)5,(标配)5,68,无,无,193,600,6,无,无,无,无,无,无,无,无,无
66837,普拉多,4915,1940,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)5,68,无,无,193,600,6,无,无,无,无,无,无,无,无,无
71959,普拉多,4915,1980,1930,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)5,68,无,无,201,600,6,无,无,无,无,无,无,无,无,无
66898,普拉多,4915,1980,1930,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)6,68,无,无,201,600,6,无,无,无,无,无,无,无,无,无
64019,普拉多,4935,1980,1935,2850,1664,1668,31,22,SUV,平开门,(标配)5,(标配)5,68,无,无,201,600,6,无,无,无,无,无,无,无,无,无
71958,普拉多,4915,1940,1925,2850,1644,1648,30,21,SUV,平开门,(标配)5,(标配)5,68,无,无,193,600,6,无,无,无,无,无,无,无,无,无
66836,普拉多,4915,1980,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)5,68,无,无,193,600,6,无,无,无,无,无,无,无,无,无
71960,普拉多,4915,1980,1925,2850,1664,1668,30,21,SUV,平开门,(标配)5,(标配)6,68,无,无,193,600,6,无,无,无,无,无,无,无,无,无
66838,普拉多,4915,1980,1930,2850,1664,1668,31,23,SUV,平开门,(标配)5,(标配)6,68,无,无,201,600,6,无,无,无,无,无,无,无,无,无
67204,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68975,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68974,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68978,亚洲龙,4990,1850,1450,2870,1595,1605,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67206,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68977,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68976,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68979,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67205,亚洲龙,4990,1850,1450,2870,1585,1595,14,16,三厢车,平开门,(标配)4,(标配)5,49,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63170,卡罗拉,4635,1780,1435,2700,1531,1537,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63173,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68964,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63177,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63175,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
67629,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,470,无,无,无,5.2,无,无,无,无,无,无,无,无,无
67631,卡罗拉,4635,1780,1435,2700,1531,1537,12,17,三厢车,平开门,(标配)4,(标配)5,43,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
67630,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63174,卡罗拉,4635,1780,1435,2700,1531,1534,12,17,三厢车,平开门,(标配)4,(标配)5,43,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
60976,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63176,卡罗拉,4635,1780,1455,2700,1527,1526,12,16,三厢车,平开门,(标配)4,(标配)5,50,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68962,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68963,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63172,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
63171,卡罗拉,4635,1780,1435,2700,1531,1519,12,17,三厢车,平开门,(标配)4,(标配)5,47,无,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68951,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68930,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68932,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68931,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68952,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68953,锋兰达,4485,1825,1620,2640,1555,1570,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
71236,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,47,438,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68950,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68933,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,无,无,无,5.2,无,无,无,无,无,无,无,无,无
71250,锋兰达,4485,1825,1620,2640,1555,1570,12,20,SUV,平开门,(标配)5,(标配)5,36,427,无,无,无,5.2,无,无,无,无,无,无,无,无,无
68929,锋兰达,4485,1825,1620,2640,1565,1580,12,20,SUV,平开门,(标配)5,(标配)5,36,427,无,无,无,5.2,无,无,无,无,无,无,无,无,无
67133,格瑞维亚,5175,1995,1765,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67129,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67130,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67131,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-1545,无,无,无,5.7,无,无,无,无,无,无,无,无,无
67132,格瑞维亚,5175,1995,1785,3060,1725,1726,14,17,MPV,平开门+侧滑门,(标配)5,(标配)7,68,525-2112,无,无,无,5.7,无,无,无,无,无,无,无,无,无
