CAR_ID,品牌系列,车型名称,厂商指导价_元,厂商,级别,能源类型,环保标准,上市时间,最大功率_kW,最大扭矩_N_m,变速箱,车身结构,发动机,长_宽_高_mm,官方0_100km_h加速_s,最高车速_km_h,WLTC综合油耗_L_100km,整车质保,整备质量_kg,最大满载质量_kg,官方0_50km_h加速_s,WLTC纯电续航里程_km,电池快充时间_小时,电池慢充时间_小时,电池快充电量范围__,电池慢充电量范围__,电动机_Ps,最低荷电状态油耗_L_100kmWLTC,电能当量燃料消耗量_L_100km,CLTC纯电续航里程_km,最低荷电状态油耗_L_100km,油电综合燃料消耗量_L_100km,NEDC综合油耗_L_100km,NEDC纯电续航里程_km,实测0_100km_h加速_s,实测100_0km_h制动_m,实测油耗_L_100km,实测续航里程_km,最低荷电状态油耗_L_100kmNEDC,实测快充时间_小时,实测最低荷电状态油耗_L_100km,实测平均电耗_kWh_100km,实测电池快充电量范围__,准拖挂车总质量_kg,首任车主质保政策,最低荷电状态油耗_L_100kmCLTC,官方100_0km_h制动_m
67096,Taycan,Taycan 2024款 Taycan Turbo,156.80万,保时捷,中大型车,纯电动,无,2024.04,650,940,无,4门4座三厢车,无,4962*1966*1381,2.7,260,无,(标配)三年或10万公里,2290,2880,无,无,0.3,11,10-80,0-100,884,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70717,Taycan,Taycan 2024款 Taycan Turbo S,186.80万,保时捷,中大型车,纯电动,无,2024.04,700,1110,无,4门4座三厢车,无,4962*1966*1378,2.4,260,无,(标配)三年或10万公里,2295,2870,无,无,0.3,11,10-80,0-100,952,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66697,Taycan,Taycan 2024款 Taycan Turbo GT with Weissach Package,199.80万,保时捷,中大型车,纯电动,无,2024.04,760,1300,无,4门2座三厢车,无,4968*1998*1378,2.2,305,无,(标配)三年或10万公里,2220,2470,无,无,0.3,11,10-80,0-100,1034,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67999,Taycan,Taycan 2024款 Taycan Turbo GT,199.80万,保时捷,中大型车,纯电动,无,2024.04,760,1300,无,4门4座三厢车,无,4968*1998*1378,2.3,290,无,(标配)三年或10万公里,2290,2710,无,无,0.3,11,10-80,0-100,1034,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66590,Taycan,Taycan 2024款 Taycan 4 Cross Turismo,100.80万,保时捷,中大型车,纯电动,无,2024.04,320,585,无,5门4座旅行跨界车,无,4974*1967*1409,4.7,220,无,(标配)三年或10万公里,2280,2885,无,无,0.3,11,10-80,0-100,435,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67098,Taycan,Taycan 2024款 Taycan 4S Cross Turismo,125.80万,保时捷,中大型车,纯电动,无,2024.04,440,695,无,5门4座旅行跨界车,无,4974*1967*1409,3.8,240,无,(标配)三年或10万公里,2280,2885,无,无,0.3,11,10-80,0-100,598,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67099,Taycan,Taycan 2024款 Taycan Turbo Cross Turismo,156.80万,保时捷,中大型车,纯电动,无,2024.04,650,940,无,5门4座旅行跨界车,无,4974*1967*1412,2.8,250,无,(标配)三年或10万公里,2320,2880,无,无,0.3,11,10-80,0-100,884,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68381,Cayenne新能源,Cayenne新能源 2025款 Cayenne E-Hybrid 2.0T,91.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,293,650,8挡手自一体,5门5座SUV,2.0T 265马力 L4,4930*1983*1676,5.5,233,无,(标配)三年或10万公里,2406,2965,无,无,无,8,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64514,Cayenne新能源,Cayenne新能源 2025款 Cayenne Coupé E-Hybrid 2.0T,98.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,293,650,8挡手自一体,5门4座SUV跨界车,2.0T 265马力 L4,4930*1983*1657,5.5,233,无,(标配)三年或10万公里,2398,2940,无,无,无,8,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68383,Cayenne新能源,Cayenne新能源 2025款 Cayenne S E-Hybrid 3.0T,122.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,382,750,8挡手自一体,5门5座SUV,3.0T 354马力 V6,4930*1983*1678,4.7,263,无,(标配)三年或10万公里,2478,3135,无,90,无,8,无,无,177,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65016,Cayenne新能源,Cayenne新能源 2025款 Cayenne Coupé S E-Hybrid 3.0T,129.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,382,750,8挡手自一体,5门4座SUV跨界车,3.0T 354马力 V6,4930*1983*1657,4.7,263,无,(标配)三年或10万公里,2461,3120,无,90,无,8,无,无,177,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68385,Cayenne新能源,Cayenne新能源 2025款 Cayenne Turbo E-Hybrid 4.0T,194.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,544,950,8挡手自一体,5门5座SUV,4.0T 599马力 V8,4930*1983*1685,3.7,295,无,(标配)三年或10万公里,2616,3215,无,无,无,2.5,无,无,176,无,无,无,无,无,无,82,无,无,无,无,无,无,无,无,无,无,无,无,无
62501,Cayenne新能源,Cayenne新能源 2025款 Cayenne Coupé Turbo E-Hybrid 4.0T,199.80万,保时捷,中大型SUV,插电式混合动力,国VI,2024.05,544,950,8挡手自一体,5门4座SUV跨界车,4.0T 599马力 V8,4930*1983*1664,3.7,295,无,(标配)三年或10万公里,2605,3195,无,无,无,2.5,无,无,176,无,无,无,无,无,无,82,无,无,无,无,无,无,无,无,无,无,无,无,无
64513,Cayenne新能源,Cayenne新能源 2024款 Cayenne E-Hybrid 2.0T,87.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.04,293,650,8挡手自一体,5门5座SUV,2.0T 265马力 L4,4930*1983*1676,5.5,233,无,(标配)三年或10万公里,2406,2965,无,无,无,8,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68382,Cayenne新能源,Cayenne新能源 2024款 Cayenne Coupé E-Hybrid 2.0T,94.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.04,293,650,8挡手自一体,5门4座SUV跨界车,2.0T 265马力 L4,4930*1983*1657,5.5,233,无,(标配)三年或10万公里,2398,2940,无,无,无,8,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68384,Cayenne新能源,Cayenne新能源 2024款 Cayenne S E-Hybrid 3.0T,119.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.09,382,750,8挡手自一体,5门5座SUV,3.0T 354马力 V6,4930*1983*1678,4.7,263,无,(标配)三年或10万公里,2478,3135,无,90,无,8,无,无,177,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62500,Cayenne新能源,Cayenne新能源 2024款 Cayenne Coupé S E-Hybrid 3.0T,127.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.09,382,750,8挡手自一体,5门4座SUV跨界车,3.0T 354马力 V6,4930*1983*1657,4.7,263,无,(标配)三年或10万公里,2461,3120,无,90,无,8,无,无,177,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65015,Cayenne新能源,Cayenne新能源 2024款 Cayenne Turbo E-Hybrid 4.0T,194.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.08,544,950,8挡手自一体,5门5座SUV,4.0T 599马力 V8,4930*1983*1685,3.7,295,无,(标配)三年或10万公里,2616,3215,无,无,无,2.5,无,无,176,无,无,无,无,无,无,82,无,无,无,无,无,无,无,无,无,无,无,无,无
68386,Cayenne新能源,Cayenne新能源 2024款 Cayenne Coupé Turbo E-Hybrid 4.0T,199.80万,保时捷,中大型SUV,插电式混合动力,国VI,2023.08,544,950,8挡手自一体,5门4座SUV跨界车,4.0T 599马力 V8,4930*1983*1664,3.7,295,无,(标配)三年或10万公里,2605,3195,无,无,无,2.5,无,无,176,无,无,无,无,无,无,82,无,无,无,无,无,无,无,无,无,无,无,无,无
60569,Macan新能源,Macan新能源 2025款 Macan 4 劲驰版,75.80万,保时捷,中型SUV,纯电动,无,2025.03,300,650,无,5门5座SUV,无,4784*1938*1622,5.2,220,无,无,2336,2920,无,无,0.35,10,10-80,0-100,408,无,无,676,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
72223,Macan新能源,Macan新能源 2024款 Macan 长续航版,59.80万,保时捷,中型SUV,纯电动,无,2024.08,265,563,无,5门5座SUV,无,4784*1938*1623,5.7,220,无,无,2227,2810,无,无,0.35,10,10-80,0-100,360,无,无,702,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69233,Macan新能源,Macan新能源 2024款 Macan 4,72.80万,保时捷,中型SUV,纯电动,无,2024.04,300,650,无,5门5座SUV,无,4784*1938*1622,5.2,220,无,无,2340,2920,无,无,0.35,10,10-80,0-100,408,无,无,676,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66569,Macan新能源,Macan新能源 2024款 Macan Turbo,96.80万,保时捷,中型SUV,纯电动,无,2024.04,470,1130,无,5门5座SUV,无,4784*1938*1621,3.3,260,无,无,2430,2950,无,无,0.35,10,10-80,0-100,639,无,无,683,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56918,Panamera新能源,Panamera新能源 2024款 Panamera 4 E-Hybrid 2.9T,128.80万,保时捷,大型车,插电式混合动力,国VI,2024.03,346,650,8挡湿式双离合,5门4座掀背车,2.9T 304马力 V6,5052*1937*1419,4.1,280,无,无,2286,2825,无,无,无,2.7,无,0-100,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67461,Panamera新能源,Panamera新能源 2024款 Panamera 4 E-Hybrid 行政加长版 2.9T,137.80万,保时捷,大型车,插电式混合动力,国VI,2024.03,346,650,8挡湿式双离合,5门4座掀背车,2.9T 304马力 V6,5202*1937*1425,4.2,280,无,无,2347,2805,无,无,无,2.7,无,0-100,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56917,Panamera新能源,Panamera新能源 2024款 Panamera 4S E-Hybrid 行政加长版 2.9T,153.80万,保时捷,大型车,插电式混合动力,国VI,2024.03,400,750,8挡湿式双离合,5门4座掀背车,2.9T 353马力 V6,5202*1937*1428,3.8,290,无,无,2384,无,无,无,无,2.7,无,0-100,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67460,Panamera新能源,Panamera新能源 2024款 Panamera Turbo E-Hybrid 4.0T,221.80万,保时捷,大型车,插电式混合动力,国VI,2024.03,500,930,8挡湿式双离合,5门4座掀背车,4.0T 520马力 V8,5054*1937*1421,3.2,315,无,无,2445,2830,无,无,无,2.7,无,0-100,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59233,Panamera新能源,Panamera新能源 2024款  Panamera Turbo E-Hybrid 行政加长版 4.0T,224.80万,保时捷,大型车,插电式混合动力,国VI,2024.03,500,930,8挡湿式双离合,5门4座掀背车,4.0T 520马力 V8,5199*1937*1432,3.3,315,无,无,2487,无,无,无,无,2.39,无,0-100,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56910,Panamera新能源,Panamera新能源 2023款 Panamera 4 E-Hybrid 2.9T,119.30万,保时捷,大型车,插电式混合动力,国VI,2022.04,340,700,8挡湿式双离合,5门4座掀背车,2.9T 330马力 V6,5049*1937*1423,4.4,280,4.18,无,2228,2710,无,44,无,无,无,无,136,无,2.67,无,9.25,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56912,Panamera新能源,Panamera新能源 2023款 改款 Panamera 4 E-Hybrid 铂金版 2.9T,130.70万,保时捷,大型车,插电式混合动力,国VI,2022.09,340,700,8挡湿式双离合,5门4座掀背车,2.9T 330马力 V6,5049*1937*1423,4.4,280,4.18,无,2228,2710,无,44,无,无,无,无,136,无,2.67,无,9.25,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67462,Panamera新能源,Panamera新能源 2023款 Panamera 4 E-Hybrid Sport Turismo 2.9T,129.00万,保时捷,大型车,插电式混合动力,国VI,2022.04,340,700,8挡湿式双离合,5门5座旅行车,2.9T 330马力 V6,5049*1937*1428,4.4,293,无,无,2280,2735,无,44,无,无,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66022,Panamera新能源,Panamera新能源 2023款 Panamera 4 E-Hybrid 行政加长版 2.9T,132.30万,保时捷,大型车,插电式混合动力,国VI,2022.04,340,700,8挡湿式双离合,5门4座掀背车,2.9T 330马力 V6,5199*1937*1428,4.5,280,无,无,2321,2775,无,44,无,无,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59234,Panamera新能源,Panamera新能源 2023款 改款 Panamera 4 E-Hybrid 行政加长铂金版 2.9T,136.00万,保时捷,大型车,插电式混合动力,国VI,2022.09,340,700,8挡湿式双离合,5门4座掀背车,2.9T 330马力 V6,5199*1937*1428,4.5,280,无,无,2321,2775,无,44,无,无,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64338,Panamera新能源,Panamera新能源 2023款 Panamera 4S E-Hybrid Sport Turismo 2.9T,150.30万,保时捷,大型车,插电式混合动力,国VI,2022.04,412,750,8挡湿式双离合,5门5座旅行车,2.9T 441马力 V6,5049*1937*1428,3.7,293,无,无,2302,2760,无,44,无,无,无,无,136,无,无,无,无,无,无,64,无,无,无,无,无,无,无,无,无,无,无,无,无
56913,Panamera新能源,Panamera新能源 2023款 Panamera 4S E-Hybrid 行政加长版 2.9T,159.60万,保时捷,大型车,插电式混合动力,国VI,2022.04,412,750,8挡湿式双离合,5门4座掀背车,2.9T 441马力 V6,5199*1937*1428,3.8,298,无,无,2355,2810,无,44,无,无,无,无,136,无,无,无,无,无,无,64,无,无,无,无,无,无,无,无,无,无,无,无,无
56919,Panamera新能源,Panamera新能源 2023款 Panamera Turbo S E-Hybrid 行政加长版 4.0T,250.10万,保时捷,大型车,插电式混合动力,国VI,2022.04,515,870,8挡湿式双离合,5门4座掀背车,4.0T 571马力 V8,5199*1937*1432,3.3,315,无,无,2455,2885,无,43,无,无,无,无,136,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
72016,Model Y,Model Y 2025款 后轮驱动版,26.35万,特斯拉中国,中型SUV,纯电动,无,2025.03,220,440,无,5门5座SUV,无,4797*1920*1624,5.9,201,无,(标配)四年或8万公里,1921,2432,无,无,无,无,无,无,299,无,1.38,593,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
72017,Model Y,Model Y 2025款 长续航全轮驱动版,31.35万,特斯拉中国,中型SUV,纯电动,无,2025.03,331,559,无,5门5座SUV,无,4797*1920*1624,4.3,201,无,(标配)四年或8万公里,1992,2503,无,无,无,无,无,无,450,无,1.44,719,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71369,Model 3,Model 3 2025款 后轮驱动版,23.55万,特斯拉中国,中型车,纯电动,无,2025.01,194,340,无,4门5座三厢车,无,4720*1848*1442,6.1,200,无,(标配)四年或8万公里,1760,2192,无,无,无,无,无,无,264,无,1.3,634,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67550,Model 3,Model 3 2024款 高性能全轮驱动版,33.95万,特斯拉中国,中型车,纯电动,无,2024.04,343,723,无,4门5座三厢车,无,4724*1848*1430,3.1,261,无,(标配)四年或8万公里,1851,2268,无,无,无,无,无,无,466,无,1.63,623,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64538,Model 3,Model 3 2023款 长续航全轮驱动版,27.55万,特斯拉中国,中型车,纯电动,无,2023.09,331,559,无,4门5座三厢车,无,4720*1848*1442,4.4,200,无,(标配)四年或8万公里,1823,2255,无,无,无,无,无,无,450,无,1.41,713,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61092,Model S,Model S 2023款 双电机全轮驱动版,68.49万,特斯拉（进口）,中大型车,纯电动,无,2023.01,442,无,无,5门5座掀背车,无,5021*1987*1431,3.2,250,无,(标配)四年或8万公里,2089,2500,无,无,1,10,无,无,670,无,无,715,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61210,Model S,Model S 2023款 三电机全轮驱动 Plaid版,81.49万,特斯拉（进口）,中大型车,纯电动,无,2023.01,590,无,无,5门5座掀背车,无,5021*1987*1431,2.1,322,无,(标配)四年或8万公里,2183,2590,无,无,1,10,无,无,1020,无,无,672,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61211,Model X,Model X 2023款 双电机全轮驱动版,72.49万,特斯拉（进口）,中大型SUV,纯电动,无,2023.01,442,无,无,5门5座SUV,无,5057*1999*1680,3.9,250,无,(标配)四年或8万公里,2373,2960,无,无,1,10,无,无,670,无,无,700,无,无,无,无,无,无,无,无,无,无,无,无,无,2300,无,无,无
61093,Model X,Model X 2023款 三电机全轮驱动 Plaid版,82.49万,特斯拉（进口）,中大型SUV,纯电动,无,2023.01,590,无,无,5门6座SUV,无,5057*1999*1680,2.6,262,无,(标配)四年或8万公里,2468,3050,无,无,1,10,无,无,1020,无,无,664,无,无,无,无,无,无,无,无,无,无,无,无,无,2250,无,无,无
63903,红旗H5,红旗H5 2025款 1.5T DCT旗悦50万辆纪念版,15.98万,一汽红旗,中型车,汽油,国VI,2024.09,124,258,7挡湿式双离合,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,9.5,215,6.2,(标配)四年或10万公里,1565,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69177,红旗H5,红旗H5 2025款 1.5T DCT旗韵50万辆纪念版,16.98万,一汽红旗,中型车,汽油,国VI,2024.09,124,258,7挡湿式双离合,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,9.5,215,6.2,(标配)四年或10万公里,1565,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63902,红旗H5,红旗H5 2025款 1.5T DCT玄影版,17.28万,一汽红旗,中型车,汽油,国VI,2024.09,124,258,7挡湿式双离合,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,9.5,215,6.2,(标配)四年或10万公里,1565,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63907,红旗H5,红旗H5 2025款 1.5T HEV旗韵50万辆纪念版,18.98万,一汽红旗,中型车,油电混合,国VI,2024.09,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69340,红旗H5,红旗H5 2025款 1.5T HEV旗畅50万辆纪念版,19.98万,一汽红旗,中型车,油电混合,国VI,2024.09,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69242,红旗H5,红旗H5 2025款 1.5T HEV旗领50万辆纪念版,22.58万,一汽红旗,中型车,油电混合,国VI,2024.09,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
69321,红旗H5,红旗H5 2025款 2.0T 自动旗享50万辆纪念版,17.98万,一汽红旗,中型车,汽油,国VI,2024.09,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
70019,红旗H5,红旗H5 2025款 2.0T 自动旗畅50万辆纪念版,18.98万,一汽红旗,中型车,汽油,国VI,2024.09,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63905,红旗H5,红旗H5 2025款 2.0T 自动玄影版,19.28万,一汽红旗,中型车,汽油,国VI,2024.09,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63908,红旗H5,红旗H5 2025款 2.0T 自动旗领50万辆纪念版,21.58万,一汽红旗,中型车,汽油,国VI,2024.09,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63909,红旗H5,红旗H5 2024款 1.5T DCT智联旗悦版,15.98万,一汽红旗,中型车,汽油,国VI,2023.08,124,258,7挡湿式双离合,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,9.5,215,6.2,(标配)四年或10万公里,1565,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70017,红旗H5,红旗H5 2024款 1.5T DCT智联旗韵版,16.98万,一汽红旗,中型车,汽油,国VI,2023.08,124,258,7挡湿式双离合,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,9.5,215,6.2,(标配)四年或10万公里,1565,2015,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70015,红旗H5,红旗H5 2024款 1.5T HEV智联旗韵版,18.98万,一汽红旗,中型车,油电混合,国VI,2023.08,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63906,红旗H5,红旗H5 2024款 1.5T HEV智联旗畅版,19.98万,一汽红旗,中型车,油电混合,国VI,2023.08,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63904,红旗H5,红旗H5 2024款 1.5T HEV智联旗领版,22.58万,一汽红旗,中型车,油电混合,国VI,2023.08,无,无,1挡DHT,4门5座三厢车,1.5T 169马力 L4,4988*1875*1470,8,180,5.1,(标配)四年或10万公里,1745,2195,无,无,无,无,无,无,190,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70018,红旗H5,红旗H5 2024款 2.0T 自动智联旗享版,17.98万,一汽红旗,中型车,汽油,国VI,2023.08,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70016,红旗H5,红旗H5 2024款 2.0T 自动智联旗畅版,18.98万,一汽红旗,中型车,汽油,国VI,2023.08,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69339,红旗H5,红旗H5 2024款 2.0T 自动智联旗领版,21.58万,一汽红旗,中型车,汽油,国VI,2023.08,165,340,8挡手自一体,4门5座三厢车,2.0T 224马力 L4,4988*1875*1470,7.8,230,6.4,(标配)四年或10万公里,1635,2085,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71604,红旗天工05,红旗天工05 2025款 550版,15.98万,一汽红旗,中型车,纯电动,无,2025.02,210,317,无,4门5座三厢车,无,4820*1915*1480,6.9,200,无,(标配)四年或10万公里,1890,2340,无,无,0.33,无,10-80,无,286,无,1.4,550,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
71948,红旗天工05,红旗天工05 2025款 550高阶智驾优选版,16.98万,一汽红旗,中型车,纯电动,无,2025.02,210,317,无,4门5座三厢车,无,4820*1915*1480,6.9,200,无,(标配)四年或10万公里,1890,2340,无,无,0.33,无,10-80,无,286,无,1.4,550,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
71947,红旗天工05,红旗天工05 2025款 750版,17.58万,一汽红旗,中型车,纯电动,无,2025.02,210,317,无,4门5座三厢车,无,4820*1915*1480,6.8,200,无,(标配)四年或10万公里,2018,2468,无,无,0.33,无,10-80,无,286,无,1.45,750,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
70751,红旗天工05,红旗天工05 2025款 750高阶智驾优选版,18.58万,一汽红旗,中型车,纯电动,无,2025.02,210,317,无,4门5座三厢车,无,4820*1915*1480,6.8,200,无,(标配)四年或10万公里,2018,2468,无,无,0.33,无,10-80,无,286,无,1.45,750,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
61265,红旗HS5,红旗HS5 2025款 2.0T 两驱旗悦Pro版,18.38万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
63026,红旗HS5,红旗HS5 2025款 2.0T 两驱旗享Pro版,19.98万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
68097,红旗HS5,红旗HS5 2025款 2.0T 两驱玄影版,20.38万,一汽红旗,中型SUV,汽油,国VI,2024.11,185,380,8挡手自一体,5门5座SUV,2.0T 252马力 L4,4785*1905*1700,7.6,215,7.34,(标配)四年或10万公里,1755,2205,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无,(标配)终身质保/非营运（责任免除条款以官方为准）,无,无
